Match ID,Season,Competition,Home,Away,Score,Event Type,Team,Player,Roblox ID,Count,Notes
EL2-GW2-03,S2,EuroLeague,Milton,Stanford,7-4,Assist,Milton,SamuuFrost,96811022,1,
EL2-GW2-03,S2,EuroLeague,Milton,Stanford,7-4,Assist,Milton,bIondage,165728791,1,
EL2-GW2-03,S2,EuroLeague,Milton,Stanford,7-4,Assist,Stanford,rxckfrost,180053970,1,
EL2-GW2-03,S2,EuroLeague,Milton,Stanford,7-4,MOTM,Milton,Jasper021108,195149762,1,
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,Goal,Cartiginia,v_3dz,408529701,3,Hat-trick
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,Goal,Cartiginia,NakaTsuramasu,2421324614,2,
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,Goal,Cartiginia,cornzua,111729984,1,
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,Assist,Cartiginia,MajinCrew,1056227705,1,
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,Assist,Cartiginia,GoldenArrow14,349241001,1,
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,Assist,Cartiginia,NakaTsuramasu,2421324614,1,
EL2-GW2-04,S2,EuroLeague,Cartiginia,DDG,6-0,MOTM,Cartiginia,v_3dz,408529701,1,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Goal,Newport,mateiryan,1252031180,1,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Goal,Newport,booskioo,25796457,1,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Goal,Eltham,fivsakai,2704701079,2,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Goal,Eltham,Absxul,1040090173,2,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Goal,Eltham,e_eqd,31706646,1,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Assist,Eltham,e_eqd,31706646,1,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Assist,Newport,qiqjqiqi8,4072834348,1,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,Assist,Eltham,Absxul,1040090173,2,
EL2-GW2-05,S2,EuroLeague,Newport,Eltham,2-5,MOTM,Eltham,Absxul,1040090173,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Goal,Milano,37q7,,2,⚠️ No Roblox ID
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Goal,Milano,awful_2,718586034,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Goal,Milano,WiinaIdo,1656813451,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Goal,Casole,vizuvitik,4802143228,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Goal,Casole,pIastictooth,5118250089,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Assist,Milano,awful_2,718586034,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Assist,Milano,WiinaIdo,1656813451,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Assist,Milano,DeletedYoshi,68093899,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Assist,Casole,123Taras123,149273463,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,Assist,Casole,bovchenko,2938101088,1,
SI2-GW2-01,S2,Serie Italia,Milano,Casole,4-2,MOTM,Milano,shuxc,,1,⚠️ No Roblox ID - likely GK
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,Goal,Casole,bovchenko,2938101088,2,
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,Goal,Casole,vizuvitik,4802143228,3,Hat-trick
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,Goal,Casole,pIastictooth,5118250089,1,
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,Goal,Casole,Li7wak,,1,⚠️ No Roblox ID
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,Assist,Casole,vizuvitik,4802143228,3,
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,Assist,Casole,123Taras123,149273463,1,
SI2-GW3-01,S2,Serie Italia,Casole,Cartiginia,6-0,MOTM,Casole,vizuvitik,4802143228,1,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Goal,Newham,lmcage,655047295,2,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Goal,Newham,rcziua,1713828103,3,Hat-trick
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Goal,Newham,Gvidiasas,1035230155,3,Hat-trick
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Goal,Newham,Bstmiereed,2537182626,1,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Goal,Stanford,dimios2012,1275535794,2,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,OG,Stanford,EdinDzeko1983,4935434467,1,Own Goal
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Assist,Newham,Bstmiereed,2537182626,2,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Assist,Newham,Gvidiasas,1035230155,3,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Assist,Newham,rcziua,1713828103,3,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Assist,Newham,lmcage,655047295,1,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Assist,Stanford,Marko_ExtremeKing,1417781724,1,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,Yellow Card,Newham,Gvidiasas,1035230155,1,
EL2-GW3-01,S2,EuroLeague,Newham,Stanford,9-3,MOTM,Newham,rcziua,1713828103,1,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Goal,Newport,WozyPrime,1883644862,2,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Goal,Newport,mateiryan,1252031180,2,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Goal,Newport,Goosiest_kid9,3341876487,1,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Goal,Newport,noobzivic,275622646,1,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Assist,Newport,noobzivic,275622646,2,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Assist,Newport,mateiryan,1252031180,1,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Assist,Newport,WozyPrime,1883644862,1,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,Assist,Newport,kvaradona_34,8801995315,1,
EL2-GW3-02,S2,EuroLeague,Newport,Canterbury,6-0,MOTM,Newport,noobzivic,275622646,1,
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,Goal,Eltham,keer1k,1739249190,3,Hat-trick
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,Goal,Eltham,e_eqd,31706646,2,
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,Goal,Eltham,fivsakai,2704701079,1,
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,Assist,Eltham,fivsakai,2704701079,3,
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,Assist,Eltham,Teskid10,588273151,1,
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,Yellow Card,Eltham,Teskid10,588273151,1,
EL2-GW3-03,S2,EuroLeague,Andover,Eltham,0-6,MOTM,Eltham,fivsakai,2704701079,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Goal,Milton,booskioo,25796457,2,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Goal,Milton,PERPGAI,238010225,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Goal,Milton,vexzema,508865433,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Goal,Nottingham,sIayeerrr,325711420,2,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Goal,Nottingham,A_etherius,104835988,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Assist,Milton,vexzema,508865433,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Assist,Milton,Jasper021108,195149762,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Assist,Milton,PERPGAI,238010225,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Assist,Nottingham,A_etherius,104835988,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Assist,Nottingham,edvzar,229382886,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Assist,Nottingham,sIayeerrr,325711420,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,Yellow Card,Milton,Koolicxcte,369770640,1,
EL2-GW3-04,S2,EuroLeague,Milton,Nottingham,4-3,MOTM,Milton,booskioo,25796457,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Goal,Milano,GRocHzz,134302790,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Goal,Milano,awful_2,718586034,2,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Goal,Venezia,sadaireiki,,1,⚠️ No Roblox ID
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Goal,Venezia,kroupii,530399970,3,Hat-trick
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Goal,Venezia,specticaaI,3510065312,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Assist,Milano,WiinaIdo,1656813451,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Assist,Milano,GRocHzz,134302790,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Assist,Milano,alexutu12cr,629378883,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Assist,Venezia,specticaaI,3510065312,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Assist,Venezia,kroupii,530399970,1,
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,Assist,Venezia,sadaireki,,1,⚠️ No Roblox ID - spelled differently
SI2-GW3-02,S2,Serie Italia,Milano,Venezia,4-5,MOTM,Venezia,kroupii,530399970,1,
BP2-GW4-01,S2,British Premier,Nottingham,Andover,0-6,Goal,Andover,KenmaKozume0332,2046205396,2,
BP2-GW4-01,S2,British Premier,Nottingham,Andover,0-6,Goal,Andover,VoidLDN,1041962471,2,
BP2-GW4-01,S2,British Premier,Nottingham,Andover,0-6,Goal,Andover,rykiraa,104144813,1,
BP2-GW4-01,S2,British Premier,Nottingham,Andover,0-6,Assist,Andover,rykiraa,104144813,1,
BP2-GW4-01,S2,British Premier,Nottingham,Andover,0-6,Assist,Andover,KenmaKozume0332,2046205396,1,
BP2-GW4-01,S2,British Premier,Nottingham,Andover,0-6,MOTM,Andover,KenmaKozume0332,2046205396,1,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Goal,Casole,sIayeerrr,325711420,1,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Goal,Casole,bovchenko,2938101088,2,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Goal,Casole,123Taras123,149273463,1,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Goal,Casole,pIastictooth,5118250089,1,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Goal,Venezia,specticaaI,3510065312,1,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Assist,Casole,sIayeerrr,325711420,2,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Assist,Casole,nuke,,1,⚠️ No Roblox ID
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,Assist,Casole,bovchenko,2938101088,1,
SI2-GW4-01,S2,Serie Italia,Casole,Venezia,5-1,MOTM,Casole,bovchenko,2938101088,1,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Goal,Tretorre,kvaradona_34,8801995315,2,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Goal,Cartiginia,DavidLukjanchuk,261855141,1,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Goal,Cartiginia,Li7wak,,2,⚠️ No Roblox ID
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Goal,Cartiginia,Deleted User,,1,⚠️ DELETED USER
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Goal,Cartiginia,peng,40971,1,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Assist,Cartiginia,EdinDzeko1983,4935434467,1,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Assist,Cartiginia,DavidLukjanchuk,261855141,2,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Assist,Cartiginia,peng,40971,1,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,Assist,Cartiginia,Marko_ExtremeKing,1417781724,1,
SI2-GW4-02,S2,Serie Italia,Tretorre,Cartiginia,2-5,MOTM,Cartiginia,Li7wak,,1,⚠️ No Roblox ID
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Goal,Tretorre,kvaradona_34,8801995315,1,
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Goal,Casole,vizuvitik,4802143228,3,Hat-trick
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Goal,Casole,pIastictooth,5118250089,2,
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Goal,Casole,ty,,1,⚠️ No Roblox ID
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Assist,Tretorre,kvaradona_34,8801995315,1,
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Assist,Casole,bovchenko,2938101088,3,
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Assist,Casole,vizuvitik,4802143228,1,
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,Yellow Card,Casole,kvaradona_34,8801995315,1,
SI2-GW5-01,S2,Serie Italia,Tretorre,Casole,2-6,MOTM,Casole,vizuvitik,4802143228,1,
SI2-GW1-02,S2,Serie Italia,Tretorre,Sassari,0-3,FFT,—,—,,0,Forfeit
SI2-GW1-03,S2,Serie Italia,Sassari,Venezia,0-3,FFT,—,—,,0,Forfeit
SI2-GW2-02,S2,Serie Italia,Viola,Tretorre,0-0,FFT,—,—,,0,Forfeit - 0-0
SI2-GW2-03,S2,Serie Italia,Sassari,Viola,3-0,FFT,—,—,,0,Forfeit
SI2-GW4-03,S2,Serie Italia,Sassari,Milano,3-0,FFT,—,—,,0,Forfeit
BP2-GW4-02,S2,British Premier,Newport,Newham,0-0,No Stats,—,—,,0,No detailed stats provided
BP2-GW5-01,S2,British Premier,Canterbury,Newham,0-3,FFT,—,—,,0,Forfeit
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Milton,Jasper021108,195149762,2,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Milton,booskioo,25796457,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Milton,harmoush,140245581,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Milton,vexzema,508865433,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Canterbury,NitroLDragon_BallZ,536359743,2,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Canterbury,alkasr6162,1254652212,2,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Goal,Canterbury,SpeedyPvP_DBZ,536358895,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Milton,Koolicxcte,369770640,2,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Milton,SamuuFrost,96811022,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Milton,booskioo,25796457,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Milton,Jasper021108,195149762,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Canterbury,alkasr6162,1254652212,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Canterbury,SpeedyPvP_DBZ,536358895,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Canterbury,NitroLDragon_BallZ,536359743,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Canterbury,StingySliman,147031048,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,Assist,Canterbury,alkasr6162,1254652212,1,
BP2-MC-01,S2,British Premier,Milton,Canterbury,5-5,MOTM,Milton,Jasper021108,195149762,1,Estimated from other S2 fixtures
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Goal,Milton,Jasper021108,195149762,2,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Goal,Milton,booskioo,25796457,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Goal,Milton,vexzema,508865433,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Goal,Milton,absmaaht,1026995343,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Goal,Newport,mateiryan,1252031180,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Goal,Newport,WozyPrime,1883644862,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Assist,Milton,Koolicxcte,369770640,2,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Assist,Milton,SamuuFrost,96811022,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Assist,Milton,booskioo,25796457,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Assist,Milton,Jasper021108,195149762,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Assist,Newport,Goosiest_kid9,3341876487,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,Assist,Newport,mateiryan,1252031180,1,
BP2-MNP-01,S2,British Premier,Milton,Newport,5-2,MOTM,Milton,Jasper021108,195149762,1,Estimated from other S2 fixtures
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Goal,Canterbury,NitroLDragon_BallZ,536359743,2,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Goal,Canterbury,alkasr6162,1254652212,2,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Goal,Canterbury,SpeedyPvP_DBZ,536358895,1,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Assist,Canterbury,alkasr6162,1254652212,1,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Assist,Canterbury,StingySliman,147031048,1,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Assist,Canterbury,NitroLDragon_BallZ,536359743,2,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,Assist,Canterbury,SpeedyPvP_DBZ,536358895,1,
BP2-CS-01,S2,British Premier,Canterbury,Stanford,5-0,MOTM,Canterbury,NitroLDragon_BallZ,536359743,1,Estimated from other S2 fixtures
GW5-NPA,S2,Unknown,Newport,Andover,3-0,FFT,—,—,,0,Competition not specified - FFT